component_type,slug,cve_id,template_id,title,affected_range,fixed_version,fixed_version_key,severity,cvss_score,reference
wp_plugin,td-composer,CVE-2023-3169,CVE-2023-3169,tagDiv Composer < 4.2 - Stored Cross-Site Scripting,< 4.2,4.2,00004.00002,high,6.1,https://wpscan.com/vulnerability/e6d8216d-ace4-48ba-afca-74da0dc5abb5
wp_plugin,easy-digital-downloads,CVE-2023-30869,CVE-2023-30869,Easy Digital Downloads - Privilege Escalation,,,,critical,9.8,https://patchstack.com/articles/critical-easy-digital-downloads-vulnerability?_s_id=cve
wp_plugin,protect-wp-admin,CVE-2023-3139,CVE-2023-3139,Protect WP Admin < 4.0 - Unauthenticated Protection Bypass,< 4.0,4.0,00004.00000,medium,6.1,https://wpscan.com/vulnerability/f8a29aee-19cd-4e62-b829-afc9107f69bd/
wp_plugin,super-socializer,CVE-2023-2779,CVE-2023-2779,Super Socializer < 7.13.52 - Cross-Site Scripting,< 7.13.52,7.13.52,00007.00013.00052,medium,6.1,https://wpscan.com/vulnerability/fe9b7696-3b0e-42e2-9dbc-55167605f5c5
wp_plugin,payment-gateway-for-telcell,CVE-2023-6786,CVE-2023-6786,Payment Gateway for Telcell < 2.0.4 - Open Redirect,< 2.0.4,2.0.4,00002.00000.00004,medium,,https://wpscan.com/vulnerability/f3e64947-3138-4ec4-86c4-27b5d6a5c9c2/
wp_plugin,wp-retina-2x,CVE-2023-44982,CVE-2023-44982,WordPress Perfect Images (WP Retina 2x) < 6.4.6 - Sensitive Information Exposure,< 6.4.6,6.4.6,00006.00004.00006,medium,5.3,https://wpscan.com/vulnerability/aba0c4a1-e253-4b5b-b46d-239567567b16/
wp_plugin,wp-file-manager,CVE-2023-6825,CVE-2023-6825,WordPress File Manager <= 7.2.1 - Directory Traversal,< 7.2.1,7.2.1,00007.00002.00001,critical,9.9,https://www.wordfence.com/threat-intel/vulnerabilities/id/93f377a1-2c33-4dd7-8fd6-190d9148e804
wp_plugin,uncanny-learndash-toolkit,CVE-2023-34020,CVE-2023-34020,Uncanny Toolkit for LearnDash - Open Redirection,,,,medium,4.7,https://patchstack.com/database/vulnerability/uncanny-learndash-toolkit/wordpress-uncanny-toolkit-for-learndash-plugin-3-6-4-3-open-redirection-vulnerability
wp_plugin,ai-engine,CVE-2023-51409,CVE-2023-51409,Jordy Meow AI Engine - Unrestricted File Upload,,,,critical,9.8,https://github.com/Nxploited/CVE-2023-51409
wp_plugin,cmp-coming-soon-maintenance,CVE-2023-1263,CVE-2023-1263,Coming Soon & Maintenance < 4.1.7 - Unauthenticated Post/Page Access,< 4.1.7,4.1.7,00004.00001.00007,medium,5.3,https://wpscan.com/vulnerability/2e07ffd9-8e82-4078-96aa-162ef78c417b
wp_plugin,shortpixel-adaptive-images,CVE-2023-0334,CVE-2023-0334,ShortPixel Adaptive Images < 3.6.3 - Cross Site Scripting,< 3.6.3,3.6.3,00003.00006.00003,medium,6.1,https://wpscan.com/vulnerability/b027a8db-0fd6-444d-b14a-0ae58f04f931
wp_plugin,learnpress,CVE-2023-6567,CVE-2023-6567,LearnPress <= 4.2.5.7 - SQL Injection,< 4.2.5.7,4.2.5.7,00004.00002.00005.00007,high,7.5,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/learnpress/learnpress-4257-unauthenticated-sql-injection-via-order-by
wp_plugin,easy-digital-downloads,CVE-2023-23489,CVE-2023-23489,WordPress Easy Digital Downloads 3.1.0.2/3.1.0.3 - SQL Injection,,,,critical,9.8,https://wpscan.com/vulnerability/c5a6830c-6420-42fc-b20c-8e20224d6f18
wp_plugin,gamipress,CVE-2023-24000,CVE-2023-24000,WordPress GamiPress <= 2.5.7 - SQL Injection,< 2.5.7,2.5.7,00002.00005.00007,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2023-24000
wp_plugin,essential-blocks,CVE-2023-6623,CVE-2023-6623,Essential Blocks < 4.4.3 - Local File Inclusion,< 4.4.3,4.4.3,00004.00004.00003,critical,9.8,https://wpscan.com/blog/file-inclusion-vulnerability-fixed-in-essential-blocks-4-4-3/
wp_plugin,ap-pricing-tables-lite,CVE-2023-0900,CVE-2023-0900,AP Pricing Tables Lite <= 1.1.6 - SQL Injection,< 1.1.6,1.1.6,00001.00001.00006,high,7.2,https://wpscan.com/vulnerability/f601e637-a486-4f3a-9077-4f294ace7ea1
wp_plugin,paid-memberships-pro,CVE-2023-23488,CVE-2023-23488,WordPress Paid Memberships Pro <2.9.8 - Blind SQL Injection,< 2.9.8,2.9.8,00002.00009.00008,critical,9.8,https://www.tenable.com/security/research/tra-2023-2
wp_plugin,stock-ticker,CVE-2023-40208,CVE-2023-40208,Stock Ticker <= 3.23.2 - Cross-Site Scripting,< 3.23.2,3.23.2,00003.00023.00002,medium,6.1,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/stock-ticker/stock-ticker-3233-reflected-cross-site-scripting
wp_plugin,mstore-api,CVE-2023-3277,CVE-2023-3277,MStore API <= 4.10.7 - Unauthorized Account Access and Privilege Escalation,< 4.10.7,4.10.7,00004.00010.00007,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/id/1c7c0c35-5f44-488f-9fe1-269ea4a73854?source=cve
wp_plugin,contact-form-generator,CVE-2023-37988,CVE-2023-37988,Contact Form Generator <= 2.5.5 - Cross-Site Scripting,< 2.5.5,2.5.5,00002.00005.00005,medium,6.1,https://packetstorm.news/files/id/174896
wp_plugin,video-list-manager,CVE-2023-1408,CVE-2023-1408,Video List Manager <= 1.7 - SQL Injection,< 1.7,1.7,00001.00007,high,7.2,https://wpscan.com/vulnerability/baf7ef4d-b2ba-48e0-9c17-74fa27e0c15b
wp_plugin,system-dashboard,CVE-2023-7246,CVE-2023-7246,System Dashboard < 2.8.10 - Cross-Site Scripting,< 2.8.10,2.8.10,00002.00008.00010,medium,5.4,https://wpscan.com/vulnerability/7413d5ec-10a7-4cb8-ac1c-4ef554751518/
wp_plugin,wordpress-toolbar,CVE-2023-6389,CVE-2023-6389,WordPress Toolbar <= 2.2.6 - Open Redirect,< 2.2.6,2.2.6,00002.00002.00006,medium,6.1,https://wpscan.com/vulnerability/04dafc55-3a8d-4dd2-96da-7a8b100e5a81/
wp_plugin,woocommerce-payments,CVE-2023-28121,CVE-2023-28121,WooCommerce Payments - Unauthorized Admin Access,,,,critical,9.8,https://github.com/gbrsh/CVE-2023-28121
wp_plugin,wpforo,CVE-2023-2309,CVE-2023-2309,wpForo Forum <= 2.1.8 - Cross-Site Scripting,< 2.1.8,2.1.8,00002.00001.00008,medium,6.1,https://nvd.nist.gov/vuln/detail/CVE-2023-2309
wp_plugin,post-grid-combo,CVE-2023-40211,CVE-2023-40211,Post Grid <= 2.2.50 - Information Exposure via REST API,< 2.2.50,2.2.50,00002.00002.00050,high,7.5,https://patchstack.com/database/vulnerability/post-grid/wordpress-post-grid-combo-plugin-2-2-50-sensitive-data-exposure-vulnerability?_s_id=cve
wp_plugin,duplicator,CVE-2023-6114,CVE-2023-6114,Duplicator < 1.5.7.1; Duplicator Pro < 4.5.14.2 - Unauthenticated Sensitive Data Exposure,< 1.5.7.1,1.5.7.1,00001.00005.00007.00001,high,7.5,https://drive.google.com/file/d/1mpapFCqfZLv__EAM7uivrrl2h55rpi1V/view?usp=sharing
wp_plugin,defender-security,CVE-2023-5089,CVE-2023-5089,Defender Security < 4.1.0 - Protection Bypass (Hidden Login Page),< 4.1.0,4.1.0,00004.00001.00000,medium,5.3,https://www.sprocketsecurity.com/resources/discovering-wp-admin-urls-in-wordpress-with-gravityforms
wp_plugin,wp-job-portal,CVE-2023-4490,CVE-2023-4490,WordPress Job Portal < 2.0.6 - SQL Injection,< 2.0.6,2.0.6,00002.00000.00006,high,8.6,https://wpscan.com/vulnerability/986024f0-3c8d-44d8-a9c9-1dd284d7db0d/
wp_plugin,wp-fastest-cache,CVE-2023-6063,CVE-2023-6063,WP Fastest Cache 1.2.2 - SQL Injection,,,,high,7.5,https://wpscan.com/blog/unauthenticated-sql-injection-vulnerability-addressed-in-wp-fastest-cache-1-2-2/
wp_plugin,learnpress,CVE-2023-5558,CVE-2023-5558,LearnPress < 4.2.5.5 - Cross-Site Scripting,< 4.2.5.5,4.2.5.5,00004.00002.00005.00005,medium,6.1,https://wpscan.com/vulnerability/4efd2a4d-89bd-472f-ba5a-f9944fd4dd16/
wp_plugin,eventon,CVE-2023-2796,CVE-2023-2796,EventON <= 2.1 - Missing Authorization,< 2.1,2.1,00002.00001,medium,5.3,https://www.wordfence.com/threat-intel/vulnerabilities/id/dba3f3a6-3f55-4f4e-98e4-bb98d9c94bdd
wp_plugin,eventon-lite,CVE-2023-2796,CVE-2023-2796,EventON <= 2.1 - Missing Authorization,< 2.1,2.1,00002.00001,medium,5.3,https://www.wordfence.com/threat-intel/vulnerabilities/id/dba3f3a6-3f55-4f4e-98e4-bb98d9c94bdd
wp_plugin,wp-hotel-booking,CVE-2023-5652,CVE-2023-5652,WP Hotel Booking <= 2.0.7 - SQL Injection,< 2.0.7,2.0.7,00002.00000.00007,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/wp-hotel-booking/wp-hotel-booking-207-unauthenticated-sql-injection
wp_plugin,ht-mega-for-elementor,CVE-2023-37999,CVE-2023-37999,HT Mega – Absolute Addons for Elementor <= 2.2.0 - Missing Authorization to Privilege Escalation,< 2.2.0,2.2.0,00002.00002.00000,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/ht-mega-for-elementor/ht-mega-absolute-addons-for-elementor-220-missing-authorization-t
wp_plugin,woocommerce-product-addon,CVE-2023-2256,CVE-2023-2256,WordPress Product Addons & Fields for WooCommerce < 32.0.7 - Cross-Site Scripting,< 32.0.7,32.0.7,00032.00000.00007,high,6.1,https://wpscan.com/vulnerability/1187e041-3be2-4613-8d56-c2394fcc75fb
wp_plugin,backwpup,CVE-2023-7164,CVE-2023-7164,WordPress BackWPup < 4.0.4 - Backup File Disclosure,< 4.0.4,4.0.4,00004.00000.00004,high,7.5,https://wpscan.com/vulnerability/79b07f37-2c6b-4846-bb28-91a1e5bf112e/
wp_plugin,media-library-assistant,CVE-2023-4634,CVE-2023-4634,Media Library Assistant < 3.09 - Remote Code Execution/Local File Inclusion,< 3.09,3.09,00003.00009,critical,9.8,https://patrowl.io/blog-wordpress-media-library-rce-cve-2023-4634/
wp_plugin,litespeed-cache,CVE-2023-40000,CVE-2023-40000,LiteSpeed Cache <= 5.7 - Unauthenticated Stored XSS,< 5.7,5.7,00005.00007,high,8.3,https://wpscan.com/vulnerability/dd9054cc-1259-427d-a4ad-1875b7b2b3b4
wp_plugin,learnpress,CVE-2023-6634,CVE-2023-6634,LearnPress < 4.2.5.8 - Remote Code Execution,< 4.2.5.8,4.2.5.8,00004.00002.00005.00008,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/learnpress/learnpress-4257-command-injection
wp_plugin,seriously-simple-podcasting,CVE-2023-6444,CVE-2023-6444,Seriously Simple Podcasting < 3.0.0 - Information Disclosure,< 3.0.0,3.0.0,00003.00000.00000,medium,5.3,https://wpscan.com/vulnerability/061c59d6-f4a0-4cd1-b945-5e92b9c2b4aa/
wp_plugin,wd-google-maps,CVE-2023-0037,CVE-2023-0037,WordPress 10Web Map Builder < 1.0.73 - Unauthenticated SQL Injection,< 1.0.73,1.0.73,00001.00000.00073,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2023-0037
wp_plugin,wpb-show-core,CVE-2023-5974,CVE-2023-5974,WordPress WPB Show Core <= 2.2 - Server-Side Request Forgery,< 2.2,2.2,00002.00002,critical,9.8,https://wpscan.com/vulnerability/c0136057-f420-4fe7-a147-ecbec7e7a9b5
wp_plugin,eventon,CVE-2023-3219,CVE-2023-3219,EventON Lite < 2.1.2 - Arbitrary File Download,< 2.1.2,2.1.2,00002.00001.00002,medium,5.3,https://wpscan.com/vulnerability/72d80887-0270-4987-9739-95b1a178c1fd
wp_plugin,eventon-lite,CVE-2023-3219,CVE-2023-3219,EventON Lite < 2.1.2 - Arbitrary File Download,< 2.1.2,2.1.2,00002.00001.00002,medium,5.3,https://wpscan.com/vulnerability/72d80887-0270-4987-9739-95b1a178c1fd
wp_plugin,motopress-hotel-booking,CVE-2023-5991,CVE-2023-5991,Hotel Booking Lite < 4.8.5 - Arbitrary File Download & Deletion,< 4.8.5,4.8.5,00004.00008.00005,critical,9.8,https://wpscan.com/vulnerability/e9d35e36-1e60-4483-b8b3-5cbf08fcd49e/
wp_plugin,wp-helper-lite,CVE-2023-0448,CVE-2023-0448,WP Helper Lite < 4.3 - Cross-Site Scripting,< 4.3,4.3,00004.00003,medium,6.1,https://wpscan.com/vulnerability/1f24db34-f608-4463-b4ee-9bc237774256
wp_plugin,mstore-api,CVE-2023-3077,CVE-2023-3077,MStore API < 3.9.8 - SQL Injection,< 3.9.8,3.9.8,00003.00009.00008,critical,9.8,https://wpscan.com/vulnerability/9480d0b5-97da-467d-98f6-71a32599a432
wp_plugin,gift-voucher,CVE-2023-28662,CVE-2023-28662,Wordpress Gift Cards <= 4.3.1 - SQL Injection,< 4.3.1,4.3.1,00004.00003.00001,critical,9.8,https://www.tenable.com/security/research/tra-2023-2
wp_plugin,logdash-activity-log,CVE-2023-6030,CVE-2023-6030,LogDash Activity Log <= 1.1.3 - SQL Injection,< 1.1.3,1.1.3,00001.00001.00003,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/wordpress-plugins/logdash-activity-log/logdash-activity-log-113-unauthenticated-sql-injection
wp_plugin,yikes-inc-easy-mailchimp-extender,CVE-2023-2518,CVE-2023-2518,WordPress Easy Forms for Mailchimp Plugin < 6.8.9 - Cross-Site Scripting,< 6.8.9,6.8.9,00006.00008.00009,medium,6.1,https://wpscan.com/vulnerability/ca120255-2c50-4906-97f3-ea660486db4c
wp_plugin,prime-mover,CVE-2023-6505,CVE-2023-6505,Prime Mover < 1.9.3 - Sensitive Data Exposure,< 1.9.3,1.9.3,00001.00009.00003,high,7.5,https://wpscan.com/vulnerability/eca6f099-6af0-4f42-aade-ab61dd792629
wp_plugin,agile-store-locator,CVE-2023-4151,CVE-2023-4151,Store Locator WordPress < 1.4.13 - Cross-Site Scripting,< 1.4.13,1.4.13,00001.00004.00013,medium,6.1,https://wpscan.com/vulnerability/c9d80aa4-a26d-4b3f-b7bf-9d2fb0560d7b/
wp_plugin,mstore-api,CVE-2023-2732,CVE-2023-2732,MStore API <= 3.9.2 - Authentication Bypass,< 3.9.2,3.9.2,00003.00009.00002,critical,9.8,https://www.wordfence.com/threat-intel/vulnerabilities/id/f00761a7-fe24-49a3-b3e3-a471e05815c1?source=cve
wp_plugin,foogallery,CVE-2023-29439,CVE-2023-29439,FooGallery plugin <= 2.2.35 - Cross-Site Scripting,< 2.2.35,2.2.35,00002.00002.00035,medium,6.1,https://lourcode.kr/posts/CVE-2023-29439-Analysis?_s_id=cve
wp_plugin,better-search-replace,CVE-2023-6933,CVE-2023-6933,Better Search Replace < 1.4.5 - PHP Object Injection,< 1.4.5,1.4.5,00001.00004.00005,critical,9.8,https://posimyth.ticksy.com/ticket/2713734/
wp_plugin,js-support-ticket,CVE-2023-50839,CVE-2023-50839,JS Help Desk <= 2.8.1 - SQL Injection,< 2.8.1,2.8.1,00002.00008.00001,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2023-50839
wp_plugin,companion-sitemap-generator,CVE-2023-1780,CVE-2023-1780,Companion Sitemap Generator < 4.5.3 - Cross-Site Scripting,< 4.5.3,4.5.3,00004.00005.00003,medium,6.1,https://wpscan.com/vulnerability/8176308f-f210-4109-9c88-9372415dbed3
wp_plugin,post-smtp,CVE-2023-6875,CVE-2023-6875,WordPress POST SMTP Mailer <= 2.8.7 - Authorization Bypass,< 2.8.7,2.8.7,00002.00008.00007,critical,9.8,https://plugins.trac.wordpress.org/browser/post-smtp/trunk/Postman/Mobile/includes/rest-api/v1/rest-api.php#L60
wp_plugin,import-xml-feed,CVE-2023-4521,CVE-2023-4521,Import XML and RSS Feeds < 2.1.5 - Unauthenticated RCE,< 2.1.5,2.1.5,00002.00001.00005,critical,9.8,https://wpscan.com/vulnerability/de2cdb38-3a9f-448e-b564-a798d1e93481
wp_plugin,simple-urls,CVE-2023-0099,CVE-2023-0099,Simple URLs < 115 - Cross Site Scripting,,,,medium,6.1,https://wpscan.com/vulnerability/fd50f2d6-e420-4220-b485-73f33227e8f8
wp_plugin,ninja-forms,CVE-2023-1835,CVE-2023-1835,Ninja Forms < 3.6.22 - Cross-Site Scripting,< 3.6.22,3.6.22,00003.00006.00022,medium,6.1,https://wpscan.com/vulnerability/b5fc223c-5ec0-44b2-b2f6-b35f9942d341
wp_plugin,download-manager,CVE-2023-6421,CVE-2023-6421,WordPress Download Manager - File Password Exposure,,,,medium,5.3,https://wpscan.com/vulnerability/244c7c00-fc8d-4a73-bbe0-7865c621d410/
wp_plugin,give,CVE-2020-20627,CVE-2020-20627,GiveWP - Missing Authorization to Settings Update,,,,medium,5.3,https://blog.nintechnet.com/multiple-vulnerabilities-fixed-in-wordpress-givewp-plugin/
wp_plugin,tutor,CVE-2020-8615,CVE-2020-8615,Wordpress Plugin Tutor LMS 1.5.3 - Cross-Site Request Forgery,,,,medium,6.5,https://nvd.nist.gov/vuln/detail/CVE-2020-8615
wp_plugin,event-espresso-core-reg,CVE-2020-26153,CVE-2020-26153,Event Espresso Core-Reg 4.10.7.p - Cross-Site Scripting,,,,medium,6.1,https://labs.nettitude.com/blog/cve-2020-26153-event-espresso-core-cross-site-scripting/
wp_plugin,listingpro,CVE-2020-36719,CVE-2020-36719,ListingPro < 2.6.1 - Arbitrary Plugin Installation/Activation/Deactivation,< 2.6.1,2.6.1,00002.00006.00001,critical,9.8,https://blog.nintechnet.com/wordpress-listingpro-theme-fixed-a-critical-vulnerability/
wp_plugin,eventon,CVE-2020-29395,CVE-2020-29395,Wordpress EventON Calendar 3.0.5 - Cross-Site Scripting,,,,medium,6.1,https://github.com/mustgundogdu/Research/tree/main/EventON_PLUGIN_XSS
wp_plugin,eventon-lite,CVE-2020-29395,CVE-2020-29395,Wordpress EventON Calendar 3.0.5 - Cross-Site Scripting,,,,medium,6.1,https://github.com/mustgundogdu/Research/tree/main/EventON_PLUGIN_XSS
wp_plugin,wpdiscuz,CVE-2020-13640,CVE-2020-13640,wpDiscuz <= 5.3.5 - SQL Injection,< 5.3.5,5.3.5,00005.00003.00005,critical,9.8,https://github.com/asterite3/CVE-2020-13640
wp_plugin,duplicator,CVE-2020-11738,CVE-2020-11738,WordPress Duplicator 1.3.24 & 1.3.26 - Local File Inclusion,,,,high,7.5,https://www.tenable.com/blog/duplicator-wordpress-plugin-vulnerability-exploited-in-the-wild
wp_plugin,seo-by-rank-math,CVE-2020-11515,CVE-2020-11515,Rank Math SEO <= 1.0.40.2 - Redirect Creation via Unprotected REST API Endpoint,< 1.0.40.2,1.0.40.2,00001.00000.00040.00002,medium,6.1,https://www.wordfence.com/blog/2020/03/critical-vulnerabilities-affecting-over-200000-sites-patched-in-rank-math-seo-plugin/
wp_plugin,ultimate-faqs,CVE-2020-7107,CVE-2020-7107,WordPress Ultimate FAQ <1.8.30 - Cross-Site Scripting,< 1.8.30,1.8.30,00001.00008.00030,medium,6.1,https://wpscan.com/vulnerability/5e1cefd5-5369-44bd-aef7-2a382c8d8e33
wp_plugin,import-xml-feed,CVE-2020-24148,CVE-2020-24148,Import XML & RSS Feeds WordPress Plugin <= 2.0.1 Server-Side Request Forgery,< 2.0.1,2.0.1,00002.00000.00001,critical,9.1,https://github.com/dwisiswant0/CVE-2020-24148
wp_plugin,chopslider,CVE-2020-11530,CVE-2020-11530,WordPress Chop Slider 3 - Blind SQL Injection,,,,critical,9.8,https://wpscan.com/vulnerability/f10cd7d7-6a31-48e5-994c-b100c846001a
wp_plugin,canto,CVE-2020-28976,CVE-2020-28976,WordPress Canto 1.3.0 - Blind Server-Side Request Forgery,,,,medium,5.3,https://www.exploit-db.com/exploits/49189
wp_plugin,ultimate-member,CVE-2020-36155,CVE-2020-36155,Ultimate Member < 2.1.12 - Unauthenticated Privilege Escalation via User Meta,< 2.1.12,2.1.12,00002.00001.00012,critical,10.0,https://wpscan.com/vulnerability/cf13b0f8-5815-4d27-a276-5eff8985fc0b/
wp_theme,15zine,CVE-2020-36510,CVE-2020-36510,WordPress 15Zine <3.3.0 - Cross-Site Scripting,< 3.3.0,3.3.0,00003.00003.00000,medium,6.1,https://wpscan.com/vulnerability/d1dbc6d7-7488-40c2-bc38-0674ea5b3c95
wp_plugin,wp-file-manager,CVE-2020-25213,CVE-2020-25213,WordPress File Manager Plugin - Remote Code Execution,,,,critical,9.8,https://plugins.trac.wordpress.org/changeset/2373068
wp_plugin,gtranslate,CVE-2020-11930,CVE-2020-11930,WordPress GTranslate <2.8.52 - Cross-Site Scripting,< 2.8.52,2.8.52,00002.00008.00052,medium,6.1,https://wpscan.com/vulnerability/10181
wp_plugin,quiz-master-next,CVE-2020-35951,CVE-2020-35951,Wordpress Quiz and Survey Master <7.0.1 - Arbitrary File Deletion,< 7.0.1,7.0.1,00007.00000.00001,critical,9.9,https://www.wordfence.com/blog/2020/08/critical-vulnerabilities-patched-in-quiz-and-survey-master-plugin/
wp_plugin,flexible-checkout-fields,CVE-2020-36731,CVE-2020-36731,Flexible Checkout Fields for WooCommerce <= 2.3.1 - Unauthenticated Arbitrary Plugin Settings Update,< 2.3.1,2.3.1,00002.00003.00001,high,7.2,https://nvd.nist.gov/vuln/detail/CVE-2024-11972
wp_plugin,listingpro,CVE-2020-36723,CVE-2020-36723,ListingPro < 2.6.1 - Sensitive Data Disclosure,< 2.6.1,2.6.1,00002.00006.00001,high,5.3,https://wpscan.com/vulnerability/096e6e16-c14d-42da-8ba3-c271db3385a4/
wp_plugin,seo-by-rank-math,CVE-2020-11514,CVE-2020-11514,Rank Math SEO <= 1.0.40.2 - Privilege Escalation via Unprotected REST API Endpoint,< 1.0.40.2,1.0.40.2,00001.00000.00040.00002,critical,9.8,https://www.wordfence.com/blog/2020/03/critical-vulnerabilities-affecting-over-200000-sites-patched-in-rank-math-seo-plugin/
wp_plugin,angwp,CVE-2020-36705,CVE-2020-36705,Adning Advertising <= 1.5.5 - Arbitrary File Upload,< 1.5.5,1.5.5,00001.00005.00005,critical,9.8,https://blog.nintechnet.com/critical-vulnerability-in-adning-advertising-plugin-actively-exploited-in-the-wild/
wp_plugin,easy-wp-smtp,CVE-2020-35234,CVE-2020-35234,SMTP WP Plugin Directory Listing,,,,high,7.5,https://nvd.nist.gov/vuln/detail/CVE-2020-35234
wp_plugin,wp-mail-smtp-pro,CVE-2020-35234,CVE-2020-35234,SMTP WP Plugin Directory Listing,,,,high,7.5,https://nvd.nist.gov/vuln/detail/CVE-2020-35234
wp_plugin,srs-simple-hits-counter,CVE-2020-5766,CVE-2020-5766,SRS Simple Hits Counter 1.0.3-1.0.4 - Unauthenticated Blind SQL Injection,,,,high,7.5,https://github.com/tenable/poc/blob/master/WordPress/plugins/SRS_Simple_Hits_Counter/blind_sqli_tra_2020_42.py
wp_plugin,loginizer,CVE-2020-27615,CVE-2020-27615,WordPress Loginizer < 1.6.4 – Unauthenticated SQL Injection via `log` Parameter,< 1.6.4,1.6.4,00001.00006.00004,critical,9.8,https://web.archive.org/web/20210321225040/https://wpscan.com/vulnerability/10441/
wp_plugin,media-library-assistant,CVE-2020-11732,CVE-2020-11732,Media Library Assistant < 2.82 - Unauthenticated Limited Local File Inclusion,< 2.82,2.82,00002.00082,high,7.5,https://wpscan.com/vulnerability/80d60584-fa03-407e-a7bd-32d507a1046d/
wp_plugin,wp-hotel-booking,CVE-2020-29047,CVE-2020-29047,WP Hotel Booking < 1.10.4 - PHP Object Injection,< 1.10.4,1.10.4,00001.00010.00004,critical,9.8,https://wordpress.org/plugins/wp-hotel-booking/#developers
wp_plugin,wp-fastest-cache,CVE-2020-36836,CVE-2020-36836,WordPress WP Fastest Cache <= 0.9.0.2 - Authenticated Arbitrary File Deletion,< 0.9.0.2,0.9.0.2,00000.00009.00000.00002,high,8.1,https://www.wordfence.com/threat-intel/vulnerabilities/id/ed6e699a-775e-4c59-a266-874eab5fa3a6
wp_plugin,swipehq-payment-gateway-woocommerce,CVE-2014-4558,CVE-2014-4558,WooCommerce Swipe <= 2.7.1 - Cross-Site Scripting,< 2.7.1,2.7.1,00002.00007.00001,medium,6.1,https://wpscan.com/vulnerability/37d7936a-165f-4c37-84a6-7ba5b59a0301
wp_plugin,shortcode-ninja,CVE-2014-4550,CVE-2014-4550,Shortcode Ninja <= 1.4 - Cross-Site Scripting,< 1.4,1.4,00001.00004,medium,6.1,https://wpscan.com/vulnerability/c7c24c7d-5341-43a6-abea-4a50fce9aab0
wp_plugin,wp-amasin-the-amazon-affiliate-shop,CVE-2014-4577,CVE-2014-4577,WP AmASIN – The Amazon Affiliate Shop - Local File Inclusion,,,,medium,5.0,https://codevigilant.com/disclosure/wp-plugin-wp-amasin-the-amazon-affiliate-shop-local-file-inclusion/
wp_plugin,sexy-contact-form,CVE-2014-8739,CVE-2014-8739,WordPress Sexy Contact Form (<= 0.9.7) - Arbitrary File Upload,< 0.9.7,0.9.7,00000.00009.00007,critical,9.8,https://nvd.nist.gov/vuln/detail/CVE-2014-8739
wp_plugin,infusionsoft,CVE-2014-4536,CVE-2014-4536,Infusionsoft Gravity Forms Add-on < 1.5.7 - Cross-Site Scripting,< 1.5.7,1.5.7,00001.00005.00007,medium,6.1,https://wpscan.com/vulnerability/f048b5cc-5379-4c19-9a43-cd8c49c8129f
wp_plugin,ultimate-weather-plugin,CVE-2014-4561,CVE-2014-4561,Ultimate Weather Plugin <= 1.0 - Cross-Site Scripting,< 1.0,1.0,00001.00000,medium,6.1,https://wpscan.com/vulnerability/5c358ef6-8059-4767-8bcb-418a45b2352d
wp_plugin,cross-rss,CVE-2014-4941,CVE-2014-4941,Cross RSS 1.7 - Local File Inclusion,,,,medium,5.0,https://wordpress.org/plugins/cross-rss/
wp_plugin,revslider,CVE-2014-9735,CVE-2014-9735,WordPress RevSlider - Remote Code Execution via File Upload,,,,high,7.5,https://whatisgon.wordpress.com/2014/11/30/another-revslider-vulnerability/
wp_plugin,abstract-submission,CVE-2014-2383,CVE-2014-2383,Dompdf < v0.6.0 - Local File Inclusion,< 0.6.0,0.6.0,00000.00006.00000,medium,6.8,https://www.exploit-db.com/exploits/33004
wp_plugin,blogtopdf,CVE-2014-2383,CVE-2014-2383,Dompdf < v0.6.0 - Local File Inclusion,< 0.6.0,0.6.0,00000.00006.00000,medium,6.8,https://www.exploit-db.com/exploits/33004
wp_plugin,buddypress-component-stats,CVE-2014-2383,CVE-2014-2383,Dompdf < v0.6.0 - Local File Inclusion,< 0.6.0,0.6.0,00000.00006.00000,medium,6.8,https://www.exploit-db.com/exploits/33004
wp_plugin,gboutique,CVE-2014-2383,CVE-2014-2383,Dompdf < v0.6.0 - Local File Inclusion,< 0.6.0,0.6.0,00000.00006.00000,medium,6.8,https://www.exploit-db.com/exploits/33004
wp_plugin,post-pdf-export,CVE-2014-2383,CVE-2014-2383,Dompdf < v0.6.0 - Local File Inclusion,< 0.6.0,0.6.0,00000.00006.00000,medium,6.8,https://www.exploit-db.com/exploits/33004
wp_plugin,web-portal-lite-client-portal-secure-file-sharing-private-mes,CVE-2014-2383,CVE-2014-2383,Dompdf < v0.6.0 - Local File Inclusion,< 0.6.0,0.6.0,00000.00006.00000,medium,6.8,https://www.exploit-db.com/exploits/33004
